track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1jy7k4URSRJeO0N2aMzj5R,Hank Williams;Drifting Cowboys,Moanin' The Blues (Expanded Edition),Long Gone Lonesome Blues,40,159706,False,0.717,0.327,4,-11.028,1,0.0361,0.687,0.0,0.0973,0.742,122.615,4,honky-tonk
5XmNWW9PWU3BzlwR0n3m9V,Carl Smith,There Stands the Glass,More and More,12,137946,False,0.657,0.235,7,-12.805,1,0.0296,0.753,1.11e-05,0.29,0.648,108.56,4,honky-tonk
3U2MKlgrAZDKW4MOrOxNtr,George Jones,You Oughta Be Here With Me,Hell Stays Open (All Night Long),17,211733,False,0.534,0.207,7,-15.573,1,0.0271,0.714,0.00414,0.138,0.318,84.868,4,honky-tonk
6UDNooOm6jNdAzKqxdk4ce,Hank Williams;Drifting Cowboys,The Ultimate Collection,"Cold, Cold Heart",15,164306,False,0.577,0.17,2,-12.087,1,0.0373,0.897,0.0,0.168,0.513,113.293,4,honky-tonk
7gLFQlSwyIBGkDigMCT0ew,Stonewall Jackson,Here's To Hank,Lonesome Whistle,11,141080,False,0.467,0.411,2,-7.989,1,0.0272,0.9,0.0,0.249,0.653,96.334,3,honky-tonk
6z0ew3OzU9K4f03uveweNl,Railbenders,The Medicine Show,"Ass, Gas, Or Grass",21,229120,False,0.553,0.794,0,-5.973,1,0.0266,0.0279,0.00589,0.116,0.698,129.901,4,honky-tonk
4RRWdUBfKdN8SdPOIiu9by,George Jones,Too Wild Too Long,New Patches,11,193373,False,0.618,0.342,0,-13.925,1,0.0292,0.345,0.000451,0.104,0.425,108.177,4,honky-tonk
0md3dDLRwrsgBQ59CfgmXO,Ray Price,Ray Price - 16 Biggest Hits,She's Got to Be a Saint,16,228266,False,0.414,0.299,10,-12.293,1,0.0303,0.858,0.212,0.128,0.447,88.516,3,honky-tonk
61GEP8lryEfcuEgBMbRmNi,Hank Williams;Drifting Cowboys,Moanin' The Blues (Expanded Edition),Alone And Forsaken,50,121733,False,0.472,0.182,5,-12.279,1,0.0649,0.971,0.00604,0.113,0.488,80.458,4,honky-tonk
6KOlBh6a2XbewRVt0v6826,Eric Prydz;Empire of the Sun,Larga Vida al Electro,We Are Mirage,1,379500,False,0.557,0.793,4,-6.723,0,0.036,0.000513,0.75,0.494,0.0869,127.944,4,house
0b5CzUhyShYuDdtW5J4wm2,Calvin Harris;Charlie Puth;Shenseea,Funk Wav Bounces Vol. 2,Obsessed (with Charlie Puth & Shenseea),73,226497,True,0.733,0.74,1,-6.343,0,0.0333,0.246,3.3e-05,0.299,0.903,99.993,4,house
3TKpJrY9q49Mj1JOsM9zGL,The Chainsmokers;Kygo,World War Joy,Family,61,194826,False,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,4,house
61kSPL7U1AmuP4By1WXo9x,Zedd;Maren Morris;Grey,Обратно в клас - pop,The Middle,1,184732,False,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,house
3zQlPhRiCTQM6fe0lbTLtl,Disciples,Dance Dance Dance,On My Mind,0,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,house
399aZ7EyH9ARcg1nBkVKFK,R3HAB;Sigala;JP Cooper,Runaway (with Sigala & JP Cooper),Runaway (with Sigala & JP Cooper),47,168196,False,0.617,0.756,3,-5.811,1,0.104,0.213,0.0,0.152,0.432,121.828,4,house
0CaXasBTOik4qmIiAQsEZK,Nathan Dawe;Ella Henderson,Back to School!,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
2z7FZQBroe6m4GcJl7Q7eU,Mabel,pov: it's 2019,Don't Call Me Up,0,178480,False,0.636,0.88,9,-2.853,1,0.137,0.296,2.97e-06,0.0793,0.228,98.855,4,house
7fFwjuBFDt8HoVgKdcOoA7,Ella Henderson;Tom Grennan,Hit After Hit,Let's Go Home Together,0,208692,False,0.661,0.486,5,-4.438,1,0.0431,0.454,0.0,0.0994,0.309,78.31,4,house
0sfgF2kM3yrZbkLmAbjSo6,Alok;Zafrir,Vale Vale,Vale Vale,48,193432,False,0.475,0.896,1,-5.696,0,0.0765,0.000332,0.0734,0.429,0.305,133.998,4,house
7otdKb40Sx35ESUDzEdU1p,Kungs,Night Drive Autumn/Winter 2022/23,Never Going Home,0,169946,False,0.839,0.842,0,-4.703,1,0.0392,0.0868,0.0981,0.0548,0.96,122.028,4,house
0gYcGFMdgipfimvC5KvYdm,Clean Bandit;A7S,I'm Blue - Hits of 2022,Everything but You,1,198014,False,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,4,house
0e9gtpHaPwQJlYm2NlfJzU,FanEOne,Bre Petrunko,Bre Petrunko,56,247572,False,0.533,0.644,2,-9.843,1,0.229,0.0177,0.0216,0.158,0.366,159.976,4,house
1Jn67dBop9m1of7NrYzmm6,Rudimental;Jess Glynne;Macklemore;Dan Caplen,10's Dance Classics,These Days,0,211760,False,0.654,0.798,0,-4.084,1,0.045,0.188,0.0,0.15,0.576,92.209,4,house
0a3AJFCpS0aGv5hRuLlu6d,James Hype;Kelli-Leigh,Cardio Tracks,More Than Friends,0,140698,False,0.81,0.884,5,-4.583,0,0.0981,0.101,0.0,0.268,0.446,122.994,4,house
16I4GgcIDiTp8AUYsUjTfb,James Hype;Miggy Dela Rosa,Workout Hits 2023,Ferrari,2,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,house
2A5wg4aSc7X1Ej2fnOBJ9n,Mabel,Christmas Songs 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,house
5KomSS7roeHMj6r3THWiWo,Tiësto;Charli XCX,Cardio Tracks,Hot in It,0,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,house
3HeZam86SuxGp1wZ3XMIjE,Trinix;Queen D,She Said (Big Jet Plane),She Said (Big Jet Plane),71,173750,False,0.808,0.538,0,-10.211,0,0.0608,0.108,0.0743,0.0555,0.416,108.026,4,house
1lrUQn3fJDL2DqDf1EccbZ,Disciples,House Anthems,On My Mind,3,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,house
1rgaSqxIKCgjResN9J4Crl,Anne-Marie,Perfect Christmas Hits,Think of Christmas,0,170306,False,0.546,0.829,6,-5.557,0,0.0769,0.221,0.0,0.139,0.76,90.062,4,house
4op0sQ8BfzRsW4gGGlR7TU,Alok;Au/Ra,Side Effect (feat. Au/Ra),Side Effect (feat. Au/Ra),60,144193,False,0.727,0.712,10,-5.742,0,0.0597,0.192,0.0,0.196,0.515,123.955,4,house
0ooaQGSWjhcuhsDQHrnL7t,Anne-Marie,Holly Jolly Christmas,Think of Christmas,0,170306,False,0.546,0.829,6,-5.557,0,0.0769,0.221,0.0,0.139,0.76,90.062,4,house
1MyWtH2yavuP1AHUi1X7ur,Cheat Codes;Kris Kross Amsterdam,Sex,Sex,61,228360,True,0.604,0.691,0,-5.807,1,0.159,0.00493,0.0,0.125,0.186,105.014,4,house
1dNIEtp7AY3oDAKCGg2XkH,The Chainsmokers;Coldplay,Something Just Like This,Something Just Like This,75,247626,False,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,4,house
2gBefHZUvwnZBSRNIxHiKY,Casino Versus Japan,Suicide by Sun,Led Away,10,441172,False,0.304,0.477,4,-14.788,1,0.0356,0.0771,0.9,0.121,0.0639,111.855,4,idm
78Y5gncYyYy9z1fEHRECBu,arai tasuku;World's End Girlfriend,0,0 (Remixed by world's end girlfriend),10,438000,False,0.331,0.597,3,-9.267,1,0.106,0.831,0.204,0.119,0.198,112.511,4,idm
3dOEfI9Ohejs2CLqGUOybc,B12,Electro-Soma II,Ming,9,130456,False,0.712,0.179,4,-11.649,1,0.153,0.928,0.272,0.107,0.398,135.117,4,idm
17I5IcS0nXZb3Gt37m51kp,Freescha,Kids Fill the Floor,My First Robot,14,177866,False,0.45,0.555,4,-15.139,0,0.31,0.544,0.886,0.114,0.208,218.879,4,idm
4ZmLXCBmuMjK5RlCsCHowb,Tineidae,Mothership,Mothership Calls,10,269566,False,0.161,0.24,2,-19.275,1,0.0426,0.872,0.968,0.0887,0.0374,109.161,4,idm
5X6ng9tpM3U2VWccbdZWld,Datassette,Zetex,K-Cloche,9,156141,False,0.903,0.198,7,-16.365,0,0.0619,0.97,0.924,0.109,0.269,113.886,4,idm
4gsOvQW5liOq0uTYAnUpiH,Kettel,Ibb & Obb (Original Soundtrack),Post Hero,11,104285,False,0.447,0.51,2,-11.869,1,0.0355,0.152,0.741,0.278,0.172,169.976,4,idm
1i2AvDjHrb7WyDKSwW07Rn,Bochum Welt,Seafire,Melodie d'Aout - Extended,8,225129,False,0.485,0.875,0,-6.439,0,0.0464,0.000573,0.0168,0.187,0.968,140.686,4,idm
0yQwDOqm8IfdsIQ4mI9NYC,Rival Consoles,Echoes,Echoes,37,331514,False,0.647,0.676,10,-12.66,0,0.0453,0.0232,0.381,0.0528,0.171,121.03,4,idm
0Ha6gINRsYijR1CIAF0ZwY,An On Bast,I Create As I Speak,Back to the Garden,11,391151,False,0.787,0.476,11,-10.911,1,0.266,0.00037,0.914,0.0514,0.144,128.024,3,idm
4DekPa3ZMXJE3jIEm0EB7S,Rei Harakami,red curb,red curb,15,213040,False,0.688,0.713,7,-13.806,1,0.0412,0.0125,0.881,0.128,0.155,111.967,4,idm
587ctTTmgozFfNlVTCXYJ2,Ceephax Acid Crew,United Acid Emirates,Commuter,34,331373,False,0.691,0.959,10,-6.451,1,0.0369,0.0313,0.85,0.332,0.733,125.838,4,idm
41KFonSYU0U0aCbLbS67JB,Serph,Disney Glitter Melodies,Under the Sea,14,233960,False,0.533,0.484,10,-13.175,1,0.0356,0.685,0.501,0.147,0.229,92.982,4,idm
08R9Szs2lIb5FP6XmpTLcs,Seefeel;Autechre,St / Fr / Sp,Spangle - Autechre Remix,10,737040,False,0.332,0.189,9,-18.957,1,0.0621,0.993,0.913,0.0538,0.037,125.336,4,idm
4R1NAT5s9p0xoDtyqfiY75,B12,Time Tourist (Expanded Edition),Infinite Lites (Original Mix),12,407920,False,0.729,0.906,8,-7.364,0,0.0388,0.292,0.834,0.117,0.735,124.86,4,idm
7gnWgUlMOWNzrJdTtiPUqh,Monolake,Ghosts,Afterglow,10,314546,False,0.525,0.34,8,-17.766,1,0.143,0.017,0.911,0.0593,0.226,139.982,4,idm
6ZrZmejpdxfDk3155GTeeV,Kyson,Lucky Notes,Ivory and Coal,0,211074,True,0.316,0.27,9,-13.203,1,0.0318,0.906,0.229,0.361,0.112,82.657,4,idm
0T3ztAdKHMk66hFSrYdtHt,alva noto;Ryuichi Sakamoto,Two (Live at Sydney Opera House),Monomom - Live,11,412133,False,0.258,0.156,7,-20.845,0,0.0351,0.735,0.91,0.0874,0.036,99.929,4,idm
07C2MiIIwVUEqcnwXpHO67,Autechre,Amber,Foil,37,364733,False,0.501,0.365,9,-15.811,0,0.107,0.685,0.942,0.129,0.158,124.066,4,idm
7g6FmZygP9Hiv33Nn1sOOz,Dither;Nolz,Defqon.1 2022,Shockwave,17,259841,False,0.585,0.998,7,1.342,1,0.504,0.0174,0.000199,0.871,0.133,170.005,4,idm
25wa5FAUjjY8w3fXlApBtv,Skurken,De Kalder Mig Skurken,23 I Cellen,9,210102,False,0.638,0.672,3,-7.192,0,0.315,0.412,0.0,0.531,0.786,88.147,4,idm
14FXnHReFEBy1KDFFBPFEo,Rei Harakami,わすれもの,まちぶせ,15,365066,False,0.661,0.676,6,-10.524,1,0.0464,0.214,0.847,0.0813,0.887,120.015,4,idm
2YQYG7jEuFme6ZMRCJCB6L,Monolake,Silence,Null Pointer,11,283560,False,0.426,0.406,8,-16.846,1,0.08,0.329,0.112,0.0954,0.312,137.966,4,idm
3NcYCw6y2MTWr4Cp2lSasb,Rei Harakami,Unrest,after bonus,14,307600,False,0.565,0.776,7,-9.211,1,0.0409,0.794,0.825,0.109,0.399,160.967,4,idm
0ZYQ8J5CmB7EBnFCWwZfaG,Yoko Duo;Stimming,Remixes,Close These Curtains - Stimming Remix,39,416173,False,0.811,0.366,11,-14.884,0,0.0947,0.0274,0.104,0.0337,0.133,121.013,4,idm
4ucqJxMsTSpzhNMBAZykJa,Shantanu Avinashi,Bina Tere Koi Dilkash Nazara Hum Na Dekhenge,Bina Tere Koi Dilkash Nazara Hum Na Dekhenge,46,82314,False,0.445,0.23,4,-11.063,0,0.0409,0.968,0.0,0.102,0.492,83.336,5,indian
40ldoUshlEiOVZdQtdyvO8,Seedhe Maut;Sez on the Beat,Nayaab,Maina,50,228814,True,0.48,0.435,7,-10.399,0,0.0496,0.817,2.91e-05,0.131,0.176,101.195,3,indian
7wKwX3QFmx3icbH7iKVPe4,Kabir Cafe,Panchrang,Matkar Maya Ko Ahankar,54,365672,False,0.796,0.517,1,-6.289,1,0.0257,0.613,1.28e-05,0.138,0.614,107.475,1,indian
25Lek2TM4yypBuC3hyVLMN,Gravero;Dikshant,Aasmaan,Aasmaan,43,173913,False,0.607,0.324,11,-13.045,0,0.0315,0.327,0.000122,0.191,0.38,138.049,4,indian
5tJqtSvAfTJkMrV4Wst4Le,Prateek Kuhad,cold/mess,100 words,52,210420,False,0.518,0.44,3,-14.536,1,0.034,0.888,0.457,0.111,0.575,76.154,4,indian
3A04b0nJb2nAzGUw2rqDsI,Achint,Scam 1992 Theme Music,Scam 1992 Theme Music,54,86206,False,0.516,0.486,4,-11.45,0,0.0249,0.00411,0.277,0.34,0.454,87.045,4,indian
09OgnqJcTVQXiWTjgrkMIz,Pritam;Arijit Singh,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),Ae Dil Hai Mushkil Title Track,53,269032,False,0.495,0.654,3,-6.639,0,0.0679,0.713,0.0,0.165,0.35,123.896,4,indian
0NHlPYnisv4NcPCa4a6qcG,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Vinayagane Vinai Theerpavane Revival,47,184117,False,0.42,0.666,3,-9.957,1,0.077,0.818,0.123,0.377,0.653,99.91,4,indian
2fLNGqqgtVvshXJE6ARsmT,Kritiman Mishra;Arijit Singh;Pritam,Daayre (Lofi Flip),Daayre - Lofi Flip,52,151651,False,0.386,0.486,2,-11.295,1,0.0492,0.0484,0.0,0.0918,0.247,102.955,4,indian
485O86RGOuDLnkfJkICiUC,Pritam;Sreerama Chandra;Arijit Singh;Jonita Gandhi,Brahmastra (Telugu) [Original Motion Picture Soundtrack],Deva Deva (Telugu),20,276964,False,0.559,0.709,0,-7.219,1,0.0396,0.664,0.000119,0.117,0.417,112.01,4,indian
2p9P80g69GvL8fcIaBC7nu,Mohan Kannan,Queen,Kinare,48,212167,False,0.526,0.464,7,-7.767,1,0.0274,0.359,0.00167,0.117,0.165,141.934,4,indian
5XbHpOBN1vTU3hN1YzLqHL,Pritam;Sid Sriram,"Theethiriyaai [From ""Brahmastra (Tamil)""]","Theethiriyaai (From ""Brahmastra (Tamil)"")",63,278377,False,0.562,0.595,0,-7.124,1,0.0314,0.715,0.000166,0.108,0.403,93.993,4,indian
7CDP4uXu6mkBDzaTOx9yTS,Salim–Sulaiman;Benny Dayal;Amitabh Bhattacharya,Ladies Vs Ricky Bahl,Aadat Se Majboor,56,277760,False,0.836,0.629,9,-7.812,0,0.0788,0.359,3.01e-05,0.101,0.801,115.048,4,indian
5qyEyqpT0TBVun8W07MEmR,Anuv Jain,Maula,Maula,57,237882,False,0.327,0.325,7,-11.303,1,0.0297,0.686,0.0,0.12,0.359,84.951,4,indian
6IqtVAAmmFYYyUJ38KzP2E,Avanti Nagral,The Long Way,The Long Way,44,241983,False,0.709,0.575,0,-6.513,1,0.118,0.163,0.0,0.118,0.4,121.079,4,indian
5RmrLfHUfvcStOAUXQr5TJ,Shashwat Singh,Kiska Rasta Dekhe (The Unwind Mix),Kiska Rasta Dekhen - The Unwind Mix,7,287273,False,0.403,0.209,7,-13.908,1,0.0318,0.871,8.97e-06,0.153,0.339,130.856,3,indian
1isR16EatwUWvHB1EaWdT0,Coffeekids;Rohiiieet,Waqt Ki Baatien (Lofi Mix),Waqt Ki Baatien (Lofi Mix),53,92402,False,0.515,0.399,4,-13.534,1,0.039,0.695,4.21e-05,0.372,0.451,90.463,4,indian
3DWkYRm35UkcM1V0icj6lo,Suzonn,Sun Lo Na,Sun Lo Na,43,164173,False,0.713,0.236,1,-13.288,1,0.0373,0.886,0.0,0.091,0.647,139.75,3,indian
585SYEI9JiuPwTifUycHe0,Pritam;Sunidhi Chauhan;Sandeep Shrivastava,New York,Mere Sang,46,388362,False,0.624,0.535,0,-10.531,1,0.0376,0.642,5.31e-06,0.114,0.577,114.867,4,indian
2cYVtBHkrkk7F2qU2Y7Fn0,Pritam;Sunidhi Chauhan;Sameer,Dhoom,Dhoom Machale,48,375118,False,0.778,0.918,11,-5.023,0,0.12,0.055,0.000319,0.348,0.487,101.44,4,indian
2JnZ5Q6YjESfLil5hg7WUT,Divya Kumar,Jai Lava Kusa,Raavana,48,258122,False,0.597,0.892,4,-5.121,0,0.0492,0.145,9.24e-05,0.118,0.634,80.009,4,indian
0rFdbImiFCvAY8jD2aE391,V. Selvaganesh;Karthik;Chinmayi,Kulla Nari Kootam (Original Motion Picture Soundtrack),Vizhigalile,47,301986,False,0.612,0.518,4,-8.888,0,0.19,0.639,8.47e-05,0.0817,0.527,159.894,4,indian
7KKRPM4fUsfCkJnd1zPhHf,Kailash Kher,Best Of Kailash Kher,"Ya Rabba (From ""Salaam-E-Ishq"")",51,418880,False,0.648,0.414,2,-10.933,1,0.0314,0.26,1.72e-05,0.0748,0.583,143.971,4,indian
0xvvQub2aEkFf9ZVVbjFE9,Epr Iyer,Koi Gham Nahi,Koi Gham Nahi,50,171849,False,0.551,0.661,11,-7.304,1,0.14,0.499,0.0,0.174,0.469,160.005,4,indian
0ANM7OVho2pqsFguo832qb,Pritam;Mohit Chauhan;Kausar Munir,Dhoom:3,Tu Hi Junoon,45,303360,False,0.603,0.69,4,-6.725,0,0.0447,0.101,0.0,0.316,0.42,133.968,4,indian
39lOHITmszIVH9WF4Jpbum,Prateek Kuhad,The Way That Lovers Do,Bloom,43,219573,False,0.606,0.488,7,-7.339,1,0.0255,0.597,0.0982,0.184,0.468,81.019,4,indie
5JbvDBWAFvOnlr53Q9cD5P,Suzonn,Humse Khafa,Humse Khafa,44,240914,False,0.493,0.336,10,-9.053,1,0.0265,0.794,0.0057,0.0984,0.378,140.056,3,indie
0YLSjVxSb5FT1Bo8Tnxr8j,Ritviz;Nucleya,Baaraat,Baaraat,66,222096,False,0.678,0.449,4,-9.379,0,0.0869,0.477,0.0,0.536,0.606,100.033,4,indie
040wa7JKXeVWLjkVYHxtQe,Still Woozy,Best Road Trip Pop Tunes,WTF,0,193840,False,0.715,0.496,8,-9.487,1,0.0589,0.648,0.213,0.0741,0.71,76.512,4,indie
2qBE4Crveq4207aZEZymXg,Gershom Penugula,Oh Pilla,Oh Pilla,43,164571,False,0.585,0.445,5,-9.541,0,0.0321,0.541,0.0,0.406,0.603,139.84,4,indie
6EtKlIQmGPB9SX8UjDJG5s,Labrinth,Euphoria (Original Score from the HBO Series),Formula,83,91869,False,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,indie
7pNzZIVe1aTino5pgfQtlg,Tribal Rain,Roka Yo Samay,Narisawna,50,287503,False,0.519,0.448,5,-9.387,1,0.0276,0.859,0.011,0.147,0.777,172.049,4,indie
02NLx3HFHZhO2X7zT5e5DH,Stevie Wonder,70s Christmas Party,What Christmas Means To Me - Single Version / Mono,0,148146,False,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,indie
6YwiqqQ5xoeUkPwrn9cfEw,Seedhe Maut;MC STAN,Nanchaku,Nanchaku,50,193116,True,0.813,0.664,2,-8.793,1,0.318,0.142,0.0,0.173,0.44,140.103,4,indie
64zeTLKn5flc0t74NeApXQ,Karthik Rao;Shilpa Surroch,Please Find Attached - Season 2 (A Dice Original Series),Haari Main Haari,47,163555,False,0.695,0.276,1,-16.612,1,0.0361,0.935,0.00422,0.102,0.398,135.122,4,indie
6osLH2yLhpwuESclKx84sg,When Chai Met Toast,Joy of Little Things,Joy of Little Things,53,239666,False,0.509,0.611,9,-5.786,1,0.0334,0.185,0.0,0.116,0.208,100.155,4,indie
4vLBnQtece15fFhqWxZvJP,Wilbur Soot,Your New Boyfriend,Your New Boyfriend,70,239667,False,0.546,0.453,7,-13.04,1,0.121,0.382,3.9e-05,0.106,0.74,104.532,4,indie
4upxQAhc1XWpCi0nDqRc5x,Ashish Singh Rawat,"Pyaar Mein Tere (From ""Date with College Senior"")","Pyaar Mein Tere (From ""Date with College Senior"")",49,148085,False,0.7,0.422,7,-13.965,1,0.116,0.863,0.0115,0.838,0.633,93.982,4,indie
7mJdz7uNv3jgVSIMkSf8ca,Prateek Kuhad,"Kasoor (From ""Dhamaka"") [Acoustic]","Kasoor (From ""Dhamaka"") - Acoustic",53,213306,False,0.468,0.104,6,-14.49,1,0.0336,0.895,0.00179,0.114,0.453,95.852,4,indie
0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,Chaand Baaliyan,Chaand Baaliyan,81,103264,False,0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,4,indie
4yNk9iz9WVJikRFle3XEvn,JVKE,this is what falling in love feels like (554Hz),golden hour,66,209259,False,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,indie
4blPH3Uy89WnOnYlIv7Ev4,Penelope Scott,Public Void,Rät,76,194165,True,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,4,indie
54zCdkbIALAnv8Ihi3XWlD,José González,Frühstücksmusik Herbst/Winter 2022/2023,Stay Alive,0,266906,False,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,indie
78iVPIyFgGjQ0g0TmDWYtQ,Maribou State;Holly Walker,Tongue EP,Tongue,64,304825,False,0.569,0.521,10,-10.183,0,0.0839,0.514,0.00469,0.0962,0.143,115.055,4,indie
3dD9yyYTQ73SZvyOygyKva,Whethan;Dua Lipa,Fifty Shades Freed (Original Motion Picture Soundtrack),High (& Dua Lipa),67,196706,True,0.708,0.552,10,-5.552,0,0.21,0.0922,0.0,0.0541,0.686,147.834,4,indie
2fU4JsAoRiOam2azK907yb,Stevie Wonder,Halloween 2022,Superstition - Single Version,0,244826,False,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,indie
7staPerb0ZxnCz5MXHDYC3,YUNGBLUD,Halloween Party 2022,The Funeral,0,211197,True,0.576,0.869,7,-4.339,1,0.0339,8.57e-05,7.1e-05,0.0573,0.746,92.538,4,indie
4FjGjFQoSU3ZiTWDEKF3NO,Owl City,CHRISTMAS TOP HITS 2022,Peppermint Winter,0,240560,False,0.451,0.803,0,-4.932,1,0.0398,0.208,0.0,0.0764,0.145,153.95,3,indie
3gkwsu7aHT9WLFkl2Q0RPX,Stevie Wonder,Soul Christmas Greatest Hits,Someday At Christmas,0,170746,False,0.259,0.514,5,-6.726,1,0.0365,0.649,0.0,0.11,0.222,67.644,5,indie
62xTWuLB2JucUM9lCmr7kj,Ritviz,Mimmi,Aas Paas,47,98412,False,0.633,0.452,7,-9.119,1,0.0531,0.0162,0.151,0.169,0.402,114.058,4,indie
3QGppKBPd9gHOgHJzRbVIw,G-Eazy;blackbear,Hate The Way (feat. blackbear),Hate The Way (feat. blackbear),59,214363,True,0.569,0.865,4,-3.844,0,0.266,0.0673,0.0,0.312,0.361,82.011,4,indie-pop
6ZahaGPhyiXTi1pLEtGM6e,bülow,Sweet Little Lies,Sweet Little Lies,62,175066,True,0.648,0.727,0,-3.791,1,0.142,0.229,0.0,0.17,0.689,160.024,4,indie-pop
6edmuLPWQ37plKe8WwfN0e,Maisie Peters,All Bops,This Is on You,0,195253,True,0.715,0.508,7,-6.899,1,0.0889,0.56,0.0,0.124,0.274,95.981,4,indie-pop
1SRgxDKsqy9FiCVQp1DE4I,Maisie Peters;James Bay,Human - Best Adult Pop Tunes,"Funeral (From ""Trying: Season 2"")",0,154013,False,0.497,0.53,2,-5.853,1,0.0433,0.325,0.0,0.0921,0.231,149.387,4,indie-pop
0KpAm8TtyHPZmxdPO7npYO,david hugo,Blossom Hill,we made it.,59,164662,False,0.653,0.515,5,-7.906,1,0.267,0.0706,0.0,0.0756,0.674,176.05,4,indie-pop
6L1V0LvpXBJ7QptKuLUj3v,awfultune,redesign,redesign,66,148548,True,0.795,0.507,10,-7.188,1,0.0332,0.542,6.83e-06,0.116,0.784,120.009,4,indie-pop
01MVOl9KtVTNfFiBU9I7dc,Tyrone Wells,Days I Will Remember,Days I Will Remember,58,214240,False,0.688,0.481,6,-8.807,1,0.105,0.289,0.0,0.189,0.666,98.017,4,indie-pop
39lOHITmszIVH9WF4Jpbum,Prateek Kuhad,The Way That Lovers Do,Bloom,43,219573,False,0.606,0.488,7,-7.339,1,0.0255,0.597,0.0982,0.184,0.468,81.019,4,indie-pop
755inykyaG4w22GWAsA3MX,Lonely God,Marlboro Nights,Marlboro Nights,76,68522,False,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,4,indie-pop
3DamFFqW32WihKkTVlwTYQ,Owl City,Ocean Eyes,Fireflies,79,228346,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,indie-pop
0YwBrYaPYYc8e18ZYkqhJc,The Knocks;Rivers Cuomo;Royal & the Serpent,Am I Ready - Pop Night Out,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,indie-pop
2SsneDqgO7ZSi6Ktw5RbrV,The Marías,rainy day indie,We're the Lucky Ones,0,215933,False,0.37,0.184,4,-12.637,1,0.0302,0.969,0.00119,0.101,0.0581,86.834,3,indie-pop
0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,You're Somebody Else,75,218883,False,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,4,indie-pop
3cbSwpMhYwcwijm3d0J1uJ,Ritviz,Mimmi,Taj,49,169508,False,0.67,0.685,1,-9.029,0,0.0631,0.278,3.56e-06,0.103,0.689,159.942,4,indie-pop
6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,Prom Queen,82,136562,False,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4,indie-pop
2WncD1WUkjOeZz3FcbpP8b,salem ilese,Santa Claus Is Coming To Town,Marry Christmas,0,162009,False,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie-pop
4R8VBRb5nKbEfi1EIA2B7p,Zaeden;Hanita Bhambri,Genesis 1:1,KTMBK,60,154434,False,0.898,0.435,6,-8.834,1,0.0489,0.555,0.0,0.139,0.836,115.034,4,indie-pop
6EtKlIQmGPB9SX8UjDJG5s,Labrinth,Euphoria (Original Score from the HBO Series),Formula,83,91869,False,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,indie-pop
